state,jurisdiction_type,name,fips_code,rate
TX,city,PRAIRIE VIEW/WH ESD200,,0.0175
TX,city,Paducah,,0.0175
TX,city,Paint Rock,,0.015
TX,city,Palacios,,0.02
TX,city,Palestine,,0.015
TX,city,Palm Valley,,0.02
TX,city,Palmer,,0.015
TX,city,Palmhurst,,0.015
TX,city,Palmview,,0.015
TX,city,Pampa,,0.02
TX,city,Panhandle,,0.02
TX,city,Panorama Village,,0.02
TX,city,Pantego,,0.02
TX,city,Paradise,,0.015
TX,city,Paris,,0.015
TX,city,Parker,,0.02
TX,city,Pasadena,,0.015
TX,city,Pattison,,0.02
TX,city,Patton Village,,0.01
TX,city,Payne Springs,,0.02
TX,city,Pearland,,0.015
TX,city,Pearsall,,0.015
TX,city,Peaster,,0.01
TX,city,Pecan Gap,,0.01
TX,city,Pecan Hill,,0.01
TX,city,Pecos,,0.015
TX,city,Pecos/R Cty Asst Dist 1,,0.015
TX,city,Pelican Bay,,0.01
TX,city,Penelope,,0.01
TX,city,Penitas,,0.015
TX,city,Perryton,,0.02
TX,city,Petersburg,,0.015
TX,city,Petrolia,,0.01
TX,city,Petronila,,0.01
TX,city,Pflugerville,,0.015
TX,city,Pfville/Travis Co ESD 2-A,,0.02
TX,city,Pharr,,0.02
TX,city,Pilot Point,,0.015
TX,city,Pine Forest,,0.015
TX,city,Pine Island,,0.01
TX,city,Pinehurst,,0.015
TX,city,Pineland,,0.01
TX,city,Piney Point Village,,0.01
TX,city,Pittsburg,,0.015
TX,city,Plains,,0.015
TX,city,Plainview,,0.015
TX,city,Plano,,0.01
TX,city,Plantersville,,0.015
TX,city,Pleak,,0.02
TX,city,Pleasant Valley,,0.01
TX,city,Pleasanton,,0.015
TX,city,Plum Grove,,0.01
TX,city,Poetry,,0.015
TX,city,Point,,0.015
TX,city,Point Blank,,0.01
TX,city,Point Comfort,,0.01
TX,city,Point Venture,,0.01
TX,city,Ponder,,0.0175
TX,city,Port Aransas,,0.015
TX,city,Port Arthur,,0.015
TX,city,Port Isabel,,0.02
TX,city,Port Lavaca,,0.015
TX,city,Port Neches,,0.015
TX,city,Portland,,0.02
TX,city,Post,,0.02
TX,city,Post Oak Bend,,0.02
TX,city,Poteet,,0.015
TX,city,Poth,,0.02
TX,city,Pottsboro,,0.02
TX,city,Poynor,,0.01
TX,city,Prairie View,,0.015
TX,city,Premont,,0.015
TX,city,Presidio,,0.015
TX,city,Primera,,0.02
TX,city,Princeton,,0.02
TX,city,Progreso,,0.02
TX,city,Progreso Lakes,,0.015
TX,city,Prosper,,0.015
TX,city,Providence Village,,0.02
TX,city,Putnam,,0.01
TX,city,Pyote,,0.01
TX,city,Quanah,,0.015
TX,city,Queen City,,0.0175
TX,city,Quinlan,,0.015
TX,city,Quintana,,0.01
TX,city,Quitaque,,0.02
TX,city,Quitman,,0.015
TX,city,Ralls,,0.015
TX,city,Rancho Viejo,,0.01
TX,city,Ranger,,0.02
TX,city,Rankin,,0.02
TX,city,Ransom Canyon,,0.005
TX,city,Ravenna,,0.01
TX,city,Raymondville,,0.02
TX,city,Red Oak,,0.02
TX,city,Redwater,,0.015
TX,city,Refugio,,0.02
TX,city,Reklaw,,0.01
TX,city,Remote Seller-SLR,,0.0175
TX,city,Reno,,0.015
TX,city,Reno,,0.01
TX,city,Rhome,,0.015
TX,city,Rice,,0.015
TX,city,Richardson,,0.01
TX,city,Richland,,0.0125
TX,city,Richland Hills,,0.01625
TX,city,Richland Springs,,0.0125
TX,city,Richmond,,0.02
TX,city,Richwood,,0.0125
TX,city,Riesel,,0.0125
TX,city,Rio Bravo,,0.01
TX,city,Rio Grande City,,0.02
TX,city,Rio Hondo,,0.015
TX,city,Rio Vista,,0.02
TX,city,Rising Star,,0.0175
TX,city,River Oaks,,0.015
TX,city,Riverside,,0.015
TX,city,Roanoke,,0.015
TX,city,Roaring Springs,,0.02
TX,city,Robert Lee,,0.02
TX,city,Robinson,,0.015
TX,city,Robstown,,0.015
TX,city,Roby,,0.01
TX,city,Rochester,,0.01
TX,city,Rockdale,,0.01
TX,city,Rockport,,0.01
TX,city,Rocksprings,,0.0175
TX,city,Rockwall,,0.02
TX,city,Rockwall/Rockwall Co Safe,,0.02
TX,city,Rocky Mound,,0.01
TX,city,Rogers,,0.0125
TX,city,Rollingwood,,0.015
TX,city,Roma,,0.02
TX,city,Ropesville,,0.02
TX,city,Roscoe,,0.02
TX,city,Rose City,,0.015
TX,city,Rosebud,,0.015
TX,city,Rosenberg,,0.02
TX,city,Rosenberg/Fort Co No 12,,0.02
TX,city,Ross,,0.01
TX,city,Rosser,,0.01
TX,city,Rotan,,0.02
TX,city,Round Mountain,,0.01
TX,city,Round Rock,,0.02
TX,city,Round Top,,0.015
TX,city,Rowlett,,0.01
TX,city,Roxton,,0.01
TX,city,Royse City,,0.02
TX,city,Royse City/ Hunt Co,,0.02
TX,city,Royse City/Rockwall Co SD,,0.02
TX,city,Rule,,0.02
TX,city,Runaway Bay,,0.015
TX,city,Runge,,0.015
TX,city,Rusk,,0.015
TX,city,Sabinal,,0.01
TX,city,Sachse,,0.0175
TX,city,Sadler,,0.01
TX,city,Saginaw,,0.01625
TX,city,Saint Hedwig,,0.015
TX,city,Saint Jo,,0.02
TX,city,Saint Paul,,0.02
TX,city,Salado,,0.01
TX,city,San Angelo,,0.015
TX,city,San Antonio,,0.01125
TX,city,San Antonio/Medina Co,,0.01125
TX,city,San Augustine,,0.015
TX,city,San Benito,,0.02
TX,city,San Diego,,0.015
TX,city,San Elizario,,0.01
TX,city,San Felipe,,0.015
TX,city,San Juan,,0.02
TX,city,San Marcos,,0.015
TX,city,San Saba,,0.015
TX,city,Sanctuary,,0.01
TX,city,Sandy Oaks,,0.015
TX,city,Sandy Point,,0.015
TX,city,Sanford,,0.01
TX,city,Sanger,,0.02
TX,city,Sansom Park,,0.015
TX,city,Santa Anna,,0.02
TX,city,Santa Clara,,0.01
TX,city,Santa Fe,,0.02
TX,city,Santa Rosa,,0.0175
TX,city,Savoy,,0.015
TX,city,Schertz,,0.015
TX,city,Schulenburg,,0.015
TX,city,Scotland,,0.015
TX,city,Scottsville,,0.01
TX,city,Scurry,,0.0175
TX,city,Seabrook,,0.015
TX,city,Seadrift,,0.015
TX,city,Seagoville,,0.02
TX,city,Seagraves,,0.02
TX,city,Sealy,,0.015
TX,city,Sealy/Aus Co ESD 2,,0.015
TX,city,Seguin,,0.015
TX,city,Selma,,0.015
TX,city,Seminole,,0.02
TX,city,Seven Oaks,,0.01
TX,city,Seven Points,,0.02
TX,city,Seymour,,0.01
TX,city,Shady Shores,,0.02
TX,city,Shallowater,,0.015
TX,city,Shamrock,,0.0175
TX,city,Shavano Park,,0.0125
TX,city,Shenandoah,,0.015
TX,city,Shepherd,,0.015
TX,city,Sherman,,0.02
TX,city,Shiner,,0.02
TX,city,Shoreacres,,0.02
TX,city,Silsbee,,0.02
TX,city,Silsbee/Hardin ESD 6,,0.02
TX,city,Silverton,,0.0175
TX,city,Simonton,,0.02
TX,city,Simonton/Waller ESD 200,,0.02
TX,city,Sinton,,0.02
TX,city,Skellytown,,0.02
TX,city,Slaton,,0.015
TX,city,Smiley,,0.01
TX,city,Smithville,,0.015
TX,city,Smyer,,0.02
TX,city,Snook,,0.015
TX,city,Snyder,,0.015
TX,city,Socorro,,0.01
TX,city,Somerset,,0.02
TX,city,Somerset/Bexar ESD 5,,0.02
TX,city,Somerville,,0.015
TX,city,Sonora,,0.02
TX,city,Sour Lake,,0.02
TX,city,South Frydek,,0.01
TX,city,South Houston,,0.0175
TX,city,South Padre Island,,0.02
TX,city,Southlake,,0.01875
TX,city,Southmayd,,0.02
TX,city,Southside Place,,0.01
TX,city,Spearman,,0.02
TX,city,Splendora,,0.01
TX,city,Spring Valley,,0.01
TX,city,Springtown,,0.015
TX,city,Springtown/PCty Emer SD 1,,0.015
TX,city,Springtown/Pcty ESD 1A,,0.015
TX,city,Spur,,0.015
TX,city,Stafford,,0.02
TX,city,Stagecoach,,0.01
TX,city,Stamford,,0.02
TX,city,Stanton,,0.0175
TX,city,Staples,,0.01
TX,city,Stephenville,,0.015
TX,city,Sterling City,,0.02
TX,city,Stinnett,,0.02
TX,city,Stockdale,,0.015
TX,city,Stratford,,0.015
TX,city,Strawn,,0.015
TX,city,Streetman,,0.015
TX,city,Sudan,,0.02
TX,city,Sugar Land,,0.02
TX,city,Sullivan City,,0.01
TX,city,Sulphur Springs,,0.015
TX,city,Sun Valley,,0.01
TX,city,Sundown,,0.02
TX,city,Sunnyvale,,0.02
TX,city,Sunray,,0.02
TX,city,Sunrise Beach,,0.02
TX,city,Sunset Valley,,0.01875
TX,city,Surfside Beach,,0.015
TX,city,Sweeny,,0.01375
TX,city,Sweetwater,,0.015
TX,city,Taft,,0.02
TX,city,Tahoka,,0.015
TX,city,Talco,,0.01
TX,city,Talty,,0.02
TX,city,Tatum,,0.015
TX,city,Taylor,,0.02
TX,city,Taylor Lake Village,,0.01
TX,city,Teague,,0.02
TX,city,Temple,,0.015
TX,city,Tenaha,,0.02
TX,city,Terrell,,0.02
TX,city,Terrell Hills,,0.0125
TX,city,Texarkana,,0.015
TX,city,Texas City,,0.02
TX,city,Texline,,0.01
TX,city,The Colony,,0.02
TX,city,Thompsons,,0.01
TX,city,Thorndale,,0.015
TX,city,Thornton,,0.01
TX,city,Thorntonville,,0.01
TX,city,Thrall,,0.0125
TX,city,Three Rivers,,0.015
TX,city,Throckmorton,,0.02
TX,city,Tiki Island,,0.01
TX,city,Timpson,,0.015
TX,city,Tioga,,0.02
TX,city,Toco,,0.01
TX,city,Todd Miss/Mont 10,,0.02
TX,city,Todd Mission,,0.015
TX,city,Tolar,,0.015
TX,city,Tom Bean,,0.02
TX,city,Tomball,,0.02
TX,city,Tool,,0.02
TX,city,Toyah,,0.015
TX,city,Trent,,0.02
TX,city,Trenton,,0.015
TX,city,Trinidad,,0.0175
TX,city,Trinity,,0.02
TX,city,Trophy Club,,0.0175
TX,city,Troup,,0.015
TX,city,Troy,,0.015
TX,city,Tulia,,0.015
TX,city,Turkey,,0.02
TX,city,Tuscola,,0.0125
TX,city,Tye,,0.02
TX,city,Tyler,,0.015
TX,city,Uhland,,0.015
TX,city,Uhland/Cald Hays ESD 1,,0.015
TX,city,Uhland/Cald Hays ESD 1 A,,0.015
TX,city,Uncertain,,0.02
TX,city,Union Grove,,0.01
TX,city,Union Valley,,0.01
TX,city,Universal City,,0.02
TX,city,Universal/Guadalupe,,0.02
TX,city,University Park,,0.01
TX,city,Unspecified,,0.01
TX,city,Uvalde,,0.01
TX,city,Valentine,,0.01
TX,city,Valley Mills,,0.01
TX,city,Valley View,,0.015
TX,city,Van,,0.02
TX,city,Van Alstyne,,0.02
TX,city,Van Horn,,0.0175
TX,city,Vega,,0.015
TX,city,Venus,,0.02
TX,city,Venus/Ellis Co ESD 2,,0.02
TX,city,Venus/Johnson Co ESD 1-B,,0.02
TX,city,Vernon,,0.015
TX,city,Victoria,,0.015
TX,city,Vidor,,0.015
TX,city,Village Of The Hills,,0.0075
TX,city,Vinton,,0.01
TX,city,Volente,,0.02
TX,city,Von Ormy,,0.02
TX,city,Waco,,0.015
TX,city,Waelder,,0.015
TX,city,Wake Village,,0.015
TX,city,Waller,,0.02
TX,city,Waller/wal-Har Esd 200,,0.02
TX,city,Wallis,,0.015
TX,city,Walnut Springs,,0.01
TX,city,Warren City,,0.01
TX,city,Waskom,,0.02
TX,city,Watauga,,0.015
TX,city,Waxahachie,,0.02
TX,city,Weatherford,,0.015
TX,city,Webberville,,0.02
TX,city,Webrvl/TRV ESD12A,,0.02
TX,city,Webster,,0.02
TX,city,Weimar,,0.015
TX,city,Weinert,,0.01
TX,city,Weir,,0.01
TX,city,Wellington,,0.02
TX,city,Wellman,,0.01
TX,city,Wells,,0.01
TX,city,Weslaco,,0.02
TX,city,West,,0.015
TX,city,West Columbia,,0.015
TX,city,West Lake Hills,,0.015
TX,city,West Orange,,0.015
TX,city,West Tawakoni,,0.015
TX,city,West University Place,,0.01
TX,city,Westbrook,,0.01
TX,city,Westlake,,0.02
TX,city,Weston,,0.01
TX,city,Weston Lakes,,0.02
TX,city,Westworth Village,,0.015
TX,city,Wharton,,0.015
TX,city,Wheeler,,0.0175
TX,city,White Deer,,0.02
TX,city,White Oak,,0.015
TX,city,White Settlement,,0.015
TX,city,Whiteface,,0.015
TX,city,Whitehouse,,0.015
TX,city,Whitesboro,,0.02
TX,city,Whitewright,,0.02
TX,city,Whitney,,0.015
TX,city,Wichita Falls,,0.02
TX,city,Wickett,,0.01
TX,city,Willis,,0.02
TX,city,Willis/Mont Co ESD 1(1),,0.02
TX,city,Willis/Montgomery Co ESD 1,,0.02
TX,city,Willow Park,,0.015
TX,city,WillowPark/Parker ESD 1A,,0.015
TX,city,Wills Point,,0.02
TX,city,Wilmer,,0.02
TX,city,Wilson,,0.01
TX,city,Wimberley,,0.01
TX,city,Windcrest,,0.0175
TX,city,Windom,,0.01
TX,city,Windthorst,,0.015
TX,city,Winfield,,0.0125
TX,city,Wink,,0.01
TX,city,Winnsboro,,0.015
TX,city,Winona,,0.0125
TX,city,Winters,,0.015
TX,city,Wixon Valley,,0.015
TX,city,Wolfe City,,0.015
TX,city,Wolfforth,,0.015
TX,city,Woodcreek,,0.01
TX,city,Woodsboro,,0.02
TX,city,Woodson,,0.01
TX,city,Woodville,,0.015
TX,city,Woodway,,0.015
TX,city,Wortham,,0.02
TX,city,Wylie,,0.02
TX,city,Yantis,,0.015
TX,city,Yoakum,,0.02
TX,city,Yorktown,,0.02
TX,city,Zavalla,,0.015
TX,county,Anderson,,0.005
TX,county,Angelina,,0.005
TX,county,Aransas,,0.005
TX,county,Archer,,0.005
TX,county,Armstrong,,0.005
TX,county,Atascosa,,0.005
TX,county,Austin,,0.005
TX,county,Bailey,,0.005
TX,county,Bandera,,0.005
TX,county,Bastrop,,0.005
TX,county,Bee,,0.005
TX,county,Bell,,0.005
TX,county,Blanco,,0.005
TX,county,Borden,,0.01
TX,county,Bosque,,0.005
TX,county,Bowie,,0.005
TX,county,Brazoria,,0.005
TX,county,Brazos,,0.005
TX,county,Brewster,,0.005
TX,county,Burleson,,0.005
TX,county,Caldwell,,0.005
TX,county,Calhoun,,0.005
TX,county,Camp,,0.005
TX,county,Castro,,0.005
TX,county,Cherokee,,0.005
TX,county,Childress,,0.005
TX,county,Colorado,,0.005
TX,county,Comal,,0.005
TX,county,Comanche,,0.005
TX,county,Concho,,0.005
TX,county,Cooke,,0.005
TX,county,Coryell,,0.005
TX,county,Crosby,,0.005
TX,county,Dawson,,0.005
TX,county,Deaf Smith,,0.005
TX,county,Delta,,0.005
TX,county,Dickens,,0.005
TX,county,Dimmit,,0.005
TX,county,El Paso,,0.005
TX,county,Erath,,0.005
TX,county,Error Tax,,0.005
TX,county,Falls,,0.005
TX,county,Fannin,,0.005
TX,county,Fayette,,0.005
TX,county,Franklin,,0.005
TX,county,Frio,,0.005
TX,county,Gillespie,,0.005
TX,county,Gonzales,,0.005
TX,county,Gregg,,0.005
TX,county,Grimes,,0.005
TX,county,Guadalupe,,0.005
TX,county,Hale,,0.005
TX,county,Hamilton,,0.005
TX,county,Hardeman,,0.005
TX,county,Hays,,0.005
TX,county,Hill,,0.005
TX,county,Hood,,0.005
TX,county,Hopkins,,0.005
TX,county,Houston,,0.005
TX,county,Hunt,,0.005
TX,county,Jackson,,0.005
TX,county,Jeff Davis,,0.005
TX,county,Jefferson,,0.005
TX,county,Jim Hogg,,0.01
TX,county,Jim Wells,,0.005
TX,county,Karnes,,0.005
TX,county,Kendall,,0.005
TX,county,Kerr,,0.005
TX,county,Kinney,,0.005
TX,county,Kleberg,,0.005
TX,county,Lamar,,0.005
TX,county,Lampasas,,0.005
TX,county,Lee,,0.005
TX,county,Leon,,0.005
TX,county,Liberty,,0.005
TX,county,Live Oak,,0.005
TX,county,Lubbock,,0.005
TX,county,Lynn,,0.005
TX,county,Madison,,0.005
TX,county,Marion,,0.005
TX,county,Maverick,,0.005
TX,county,McCulloch,,0.005
TX,county,McLennan,,0.005
TX,county,Medina,,0.005
TX,county,Menard,,0.005
TX,county,Midland,,0.005
TX,county,Milam,,0.005
TX,county,Mitchell,,0.005
TX,county,Morris,,0.005
TX,county,Navarro,,0.005
TX,county,Oldham,,0.005
TX,county,Orange,,0.005
TX,county,Palo Pinto,,0.005
TX,county,Parker,,0.005
TX,county,Polk,,0.005
TX,county,Rains,,0.005
TX,county,Reagan,,0.005
TX,county,Real,,0.005
TX,county,Red River,,0.005
TX,county,Runnels,,0.005
TX,county,Sabine,,0.005
TX,county,San Augustine,,0.005
TX,county,San Jacinto,,0.005
TX,county,San Saba,,0.005
TX,county,Schleicher,,0.005
TX,county,Scurry,,0.005
TX,county,Smith,,0.005
TX,county,Swisher,,0.005
TX,county,Terrell,,0.015
TX,county,Terry,,0.005
TX,county,Titus,,0.005
TX,county,Tom Green,,0.005
TX,county,Tyler,,0.005
TX,county,Unspecified,,0.005
TX,county,Upshur,,0.005
TX,county,Uvalde,,0.005
TX,county,Val Verde,,0.005
TX,county,Victoria,,0.005
TX,county,Walker,,0.005
TX,county,Washington,,0.005
TX,county,Webb,,0.005
TX,county,Wharton,,0.005
TX,county,Wilbarger,,0.005
TX,county,Winkler,,0.005
TX,county,Wise,,0.005
TX,county,Wood,,0.005
TX,county,Young,,0.005
TX,special_district,Airline Improve Dist,,0.01
TX,special_district,Aliana Management Dist,,0.02
TX,special_district,Anahuac Mun Dev Dist,,0.005
TX,special_district,Annetta Crime Control,,0.0025
TX,special_district,Aransas Co Health Serv,,0.005
TX,special_district,Aransas Pass Crm Cont,,0.005
TX,special_district,Aransas Pass Dev Dist,,0.005
TX,special_district,Argyle Crime Cont Dist,,0.0025
TX,special_district,Argyle Munic Dev Dis,,0.0025
TX,special_district,Atascosa ESD 1,,0.015
TX,special_district,Aubrey Mun Dev Dist,,0.005
TX,special_district,Audubon Man Dis,,0.01
TX,special_district,Aurora Municipal Dis,,0.005
TX,special_district,Austin Cty ESD 2,,0.015
TX,special_district,Azle Crm Control Dist,,0.0025
TX,special_district,Azle Muni Dev Dist,,0.005
TX,special_district,Balcones Heights Crm Con,,0.005
TX,special_district,Bangs Muni Dev Dist,,0.0025
TX,special_district,Bartlett Mun Dev Dis,,0.005
TX,special_district,Bartonville Crime Dist,,0.0025
TX,special_district,Bastrop Co ESD 2,,0.015
TX,special_district,Bastrop-Travis ESD 1,,0.02
TX,special_district,Bastrop-Travis ESD 1-A,,0.015
TX,special_district,Bastrop-Travis ESD 1-B,,0.005
TX,special_district,Baylor Co Hospital Dist,,0.01
TX,special_district,Baytown Crime Control,,0.00125
TX,special_district,Baytown Fire & ESD,,0.00125
TX,special_district,Baytown Mun Dev Dist,,0.005
TX,special_district,Benbrook Library Distric,,0.005
TX,special_district,Bertram Mun Dev Dist,,0.0025
TX,special_district,Bexar CO ESD 11,,0.015
TX,special_district,Bexar CO ESD 4,,0.015
TX,special_district,Bexar Co ESD 10,,0.015
TX,special_district,Bexar Co ESD 12,,0.015
TX,special_district,Bexar Co ESD 2,,0.015
TX,special_district,Bexar Co ESD 3,,0.015
TX,special_district,Bexar Co ESD 5,,0.015
TX,special_district,Bexar Co ESD 6,,0.015
TX,special_district,Bexar Co ESD 7,,0.015
TX,special_district,Bexar Co Emg Dist 8,,0.015
TX,special_district,Bexar County ESD 1,,0.015
TX,special_district,Bexar County ESD 9,,0.015
TX,special_district,Bexar County ESD 9-A,,0.0025
TX,special_district,Big Sandy Mun Dev Dist,,0.0025
TX,special_district,Blanco Co ESD 1,,0.01
TX,special_district,Blanco Co ESD 2,,0.01
TX,special_district,Blanco Co No Lib Dist,,0.005
TX,special_district,Blanco Co So Lib Dist,,0.005
TX,special_district,Blue Mound Crime Con,,0.005
TX,special_district,Bogata Crime Control,,0.005
TX,special_district,Boyd Mun Dev Dist,,0.005
TX,special_district,Brazoria Co EMD 1,,0.015
TX,special_district,Brazos Co ESD 3,,0.015
TX,special_district,Brazos Co ESD 4,,0.015
TX,special_district,Brazos Cty ESD 1,,0.015
TX,special_district,Brazos Cty ESD 2,,0.015
TX,special_district,Brewster Co ESD 1,,0.015
TX,special_district,Bridgeland Mgt Dist,,0.01
TX,special_district,Brooks Co Health Service,,0.005
TX,special_district,Brownwood Mun Dev Dist,,0.005
TX,special_district,Bulverde Area Lib Dist,,0.005
TX,special_district,Burnet Co ESD 4,,0.02
TX,special_district,Burnet Co ESD 6,,0.02
TX,special_district,Burnet Co ESD 8,,0.02
TX,special_district,Burnet Co ESD 9,,0.02
TX,special_district,Burnet County ESD 7,,0.02
TX,special_district,Burnet Cty ESD 2,,0.02
TX,special_district,Burnet Cty ESD 5,,0.02
TX,special_district,Burnet ESD 3,,0.02
TX,special_district,CASS CO ESD 3,,0.02
TX,special_district,CASS CO ESD 3-A,,0.01
TX,special_district,COMAL CO ESD 7,,0.015
TX,special_district,COMAL CO ESD 7-A,,0.01
TX,special_district,Caldwell CO ESD 3,,0.015
TX,special_district,Caldwell CO ESD 3-A,,0.0025
TX,special_district,Caldwell Co ESD 2,,0.015
TX,special_district,Caldwell Co ESD 4,,0.015
TX,special_district,Caldwell/Hays ESD 1,,0.005
TX,special_district,Caldwell/Hays ESD 1-A,,0.015
TX,special_district,Canyon Lake Lib Dist,,0.005
TX,special_district,Cass Co ESD 2,,0.0025
TX,special_district,Castle Hills Crm Cont,,0.0025
TX,special_district,Cedar Hill Crm Dist,,0.00125
TX,special_district,Chambers Co ESD 1,,0.00625
TX,special_district,Chambers Co Health Ser,,0.005
TX,special_district,Childress Mun Del Dist,,0.005
TX,special_district,Cibolo Canyons SPD,,0.015
TX,special_district,Colleyville Crime Contro,,0.005
TX,special_district,Comal Co ESD 4,,0.01
TX,special_district,Comal Co ESD 5,,0.01
TX,special_district,Comal Co ESD 6,,0.005
TX,special_district,Comal County ESD 3,,0.01
TX,special_district,Combes Mun Dev Dist,,0.0025
TX,special_district,Coppell Crime Control,,0.0025
TX,special_district,Copper Canyon CC  Dist,,0.01
TX,special_district,Corin Fire Ctl&EMS Dist,,0.0025
TX,special_district,Corinth Crime Cont,,0.0025
TX,special_district,Corpus Christi Crime Con,,0.00125
TX,special_district,Corral City Mun Dev Dist,,0.005
TX,special_district,Cottle Co AD1,,0.02
TX,special_district,Cottonwood Shores Crm Co,,0.005
TX,special_district,Crane County Assist Dist,,0.005
TX,special_district,Cross Roads Mun Dev Dis,,0.0025
TX,special_district,Crosswinds at SL ID,,0.015
TX,special_district,Crowley Crime Control,,0.005
TX,special_district,Dalworthington Gdn Cr Co,,0.005
TX,special_district,Deer Park Crime Con Dist,,0.0025
TX,special_district,Deer Park Fire Cont/EMS,,0.0025
TX,special_district,Delta Co ESD,,0.005
TX,special_district,Denton DD 4,,0.005
TX,special_district,Dickinson Mgmt Dist,,0.005
TX,special_district,Donley County Dis 1,,0.01
TX,special_district,Donley County Dis 2,,0.02
TX,special_district,Driftwood Econ Dev Mun,,0.0125
TX,special_district,Dripping Spgs Lib Dist,,0.0025
TX,special_district,Duval Co ESD 1,,0.0025
TX,special_district,E Aldine Mgmt DSZ,,0.01
TX,special_district,E Aldine Mgt Dist,,0.01
TX,special_district,E Mont Co Imp Dist A,,0.015
TX,special_district,E Mont Co Imp EDZ 1,,0.005
TX,special_district,E Mont Co Imp EDZ 2,,0.005
TX,special_district,E Mont Co Imp EDZ 3,,0.005
TX,special_district,E Mont Co Imp EDZ 4,,0.005
TX,special_district,E Montgomery Co Imp Dist,,0.01
TX,special_district,E Travis Gateway Lib D,,0.005
TX,special_district,Early Mun Dev Dist,,0.005
TX,special_district,East Waller Co MD,,0.01
TX,special_district,Eastland Mem Hosp Dist,,0.005
TX,special_district,Ector Co Hospital Dist,,0.0075
TX,special_district,Ector County ASD,,0.0125
TX,special_district,El Paso Co ESD 2,,0.005
TX,special_district,El Paso Cty ESD 1,,0.015
TX,special_district,Ellis County ESD No 2,,0.02
TX,special_district,Ellis County ESD No 2A,,0.0175
TX,special_district,Elsa Mun Dev Dist,,0.005
TX,special_district,Ennis Crime Ctrl Dist,,0.0025
TX,special_district,Erath Co Deve Dist 1,,0.005
TX,special_district,Error SPD,,0.00125
TX,special_district,Euless Crime Control Dis,,0.0025
TX,special_district,Evant Mun Dev Dist,,0.0025
TX,special_district,Everman Crime Control,,0.0025
TX,special_district,FT BEND CO ASST 12,,0.02
TX,special_district,FT BEND CO ASST 23,,0.02
TX,special_district,FT Bend CO Asst Dis 16,,0.02
TX,special_district,FT Bend CO Asst Dis 20,,0.02
TX,special_district,Fair Oaks Ranch Mun Dev,,0.005
TX,special_district,Fate Mun Dev Dist,,0.005
TX,special_district,Flower Mound Crime Cont,,0.0025
TX,special_district,Flower Mound Fire Cont,,0.0025
TX,special_district,Forest Hill Lib Dist,,0.0025
TX,special_district,Forney Crime Control,,0.0025
TX,special_district,Fort Be Cty Asst Dis 17,,0.02
TX,special_district,Fort Be Cty Asst Dis 18,,0.02
TX,special_district,Fort Be Cty Asst Dis 21,,0.02
TX,special_district,Fort Bend Co Assist Dist,,0.02
TX,special_district,Fort Bend Co ESD No 2,,0.02
TX,special_district,Fort Bend Co ESD No 2A,,0.01
TX,special_district,Fort Bend ESD 3,,0.02
TX,special_district,Fort Bend ESD 9,,0.02
TX,special_district,Fort Worth Crime Control,,0.005
TX,special_district,Frio ESD 1,,0.015
TX,special_district,Fritch Crime Control,,0.0025
TX,special_district,Ft Bd Cty Asst Dis 19,,0.02
TX,special_district,Ft Bd Cty Asst Dis 22,,0.02
TX,special_district,Ft Bend Co Asst Dis 1,,0.01
TX,special_district,Ft Bend Co Asst Dis 10,,0.02
TX,special_district,Ft Bend Co Asst Dis 2,,0.01
TX,special_district,Ft Bend Co Asst Dis 4,,0.01
TX,special_district,Ft Bend Co Asst Dis 5,,0.01
TX,special_district,Ft Bend Co Asst Dis 6,,0.01
TX,special_district,Ft Bend Co Asst Dis 7,,0.02
TX,special_district,Ft Bend Co Asst Dis 8,,0.02
TX,special_district,Ft Bend Co Asst Dis 9,,0.01
TX,special_district,Ft Bend Co ESD 7,,0.01
TX,special_district,Ft Bend Co ESD 8,,0.005
TX,special_district,Ft Bend Co ESD 8-A,,0.02
TX,special_district,Ft Bend Co Imp Dis 24,,0.01
TX,special_district,Ft Bend Co MMD 1,,0.01
TX,special_district,Ft Bend ESD 5,,0.01
TX,special_district,Galveston Co ESD 2,,0.02
TX,special_district,Generation Park Mgmt Dis,,0.02
TX,special_district,Gonzales Co ESD 1,,0.00375
TX,special_district,Gonzales Co ESD 1-A,,0.00125
TX,special_district,Gonzales Co ESD 2,,0.01125
TX,special_district,Gonzales Co ESD 2-A,,0.00375
TX,special_district,Grand Prairie Crime Con,,0.0025
TX,special_district,Granger Mun Dev Dist,,0.005
TX,special_district,Grapeland Mun Dev Dist,,0.005
TX,special_district,Grapevine Crime Control,,0.005
TX,special_district,Gregg CO ESD 2,,0.015
